YEAR,MONTH,STATE_NAME,CO2_QTY_TONNES,COUNTRY_TRAFFIC,FUEL_CONSUMPTION_TONNES
2022,1,FRANCE,1162921.6,50976,368013.17
2022,1,GERMANY,1572543.91,51607,497640.48
2022,1,GREECE,101265.04,9864,32045.9
2022,1,HUNGARY,57618.78,3317,18233.79
2022,1,IRELAND,140955.9,6746,44606.3
2022,1,ITALY,622622.4,41617,197032.4
2022,1,LATVIA,25355.07,1938,8023.76
2022,1,LITHUANIA,22201.1,1690,7025.67
2022,1,LUXEMBOURG,163220.86,1960,51652.17
2022,1,MALTA,17349.65,1176,5490.4
2022,1,NETHERLANDS,656754.45,17904,207833.69
2022,1,POLAND,163158.74,11461,51632.51
2022,1,PORTUGAL,262083.3,12533,82937.75
2022,1,ROMANIA,74725.56,5617,23647.33
2022,1,SLOVAKIA,5180.65,602,1639.45
2022,1,SLOVENIA,4526.44,677,1432.42
2022,1,SPAIN,839824.48,42079,265767.24
2022,1,SWEDEN,144162.21,11430,45620.95
2022,2,AUSTRIA,115089.53,8183,36420.74
2022,2,BELGIUM,340018.32,9107,107600.73
2022,2,BULGARIA,31700.12,1964,10031.68
2022,2,CROATIA,13096.49,1948,4144.46
2022,2,CYPRUS,34838.74,1732,11024.92
2022,2,DENMARK,134224.26,8714,42476.03
2022,2,ESTONIA,12124.93,1255,3837.0
2022,2,FINLAND,124760.36,6329,39481.13
2022,2,FRANCE,1088758.3,52663,344543.77
2022,2,GERMANY,1431052.56,50702,452864.73
2022,2,GREECE,91190.48,9415,28857.75
2022,2,HUNGARY,53157.79,3216,16822.09
2022,2,IRELAND,136012.78,7083,43042.02
2022,2,ITALY,565797.15,40230,179049.73
2022,2,LATVIA,22282.49,1679,7051.42
2022,2,LITHUANIA,20650.24,1681,6534.89
2022,2,LUXEMBOURG,136354.38,2069,43150.12
2022,2,MALTA,17136.97,1208,5423.09
2022,2,NETHERLANDS,594833.91,17377,188238.58
2022,2,POLAND,151247.39,10587,47863.1
2022,2,PORTUGAL,240494.09,12175,76105.73
2022,2,ROMANIA,62362.94,5085,19735.11
2022,2,SLOVAKIA,5661.43,669,1791.59
2022,2,SLOVENIA,4103.15,645,1298.46
2022,2,SPAIN,796887.38,41505,252179.55
2022,2,SWEDEN,122309.82,10785,38705.64
2022,3,AUSTRIA,147017.17,10503,46524.42
2022,3,BELGIUM,414306.5,11480,131109.65
2022,3,BULGARIA,36997.99,2360,11708.22
2022,3,CROATIA,18436.22,2518,5834.25
2022,3,CYPRUS,46783.59,2274,14804.93
2022,3,DENMARK,161188.09,11210,51008.89
2022,3,ESTONIA,14640.01,1585,4632.92
2022,3,FINLAND,130950.25,7262,41439.95
2022,3,FRANCE,1317730.45,65057,417003.31
2022,3,GERMANY,1777866.48,66714,562615.98
2022,3,GREECE,123529.84,11617,39091.72
2022,3,HUNGARY,67861.37,4004,21475.12
2022,3,IRELAND,192638.15,9582,60961.44
2022,3,ITALY,736034.13,51040,232922.19
2022,3,LATVIA,24732.9,1982,7826.87
2022,3,LITHUANIA,26990.13,2083,8541.18
2022,3,LUXEMBOURG,168238.38,2599,53239.99
2022,3,MALTA,25687.89,1730,8129.08
2022,3,NETHERLANDS,693722.58,22753,219532.46
2022,3,POLAND,212704.0,14245,67311.39
2022,3,PORTUGAL,309347.93,15509,97894.92
2022,3,ROMANIA,100716.47,7191,31872.3
2022,3,SLOVAKIA,8563.1,993,2709.84
2022,3,SLOVENIA,4855.18,844,1536.45
2022,3,SPAIN,997051.86,52267,315522.74
2022,3,SWEDEN,149572.87,13777,47333.19
2022,4,AUSTRIA,172253.71,11052,54510.67
2022,4,BELGIUM,410584.27,11962,129931.73
2022,4,BULGARIA,49321.08,2935,15607.94
2022,4,CROATIA,36792.11,3948,11643.07
2022,4,CYPRUS,70666.57,3175,22362.84
2022,4,DENMARK,191508.67,12800,60604.01
2022,4,ESTONIA,16077.18,1711,5087.72
2022,4,FINLAND,135830.22,7264,42984.25
2022,4,FRANCE,1439376.07,69927,455498.76
2022,4,GERMANY,2010330.5,77213,636180.54
2022,4,GREECE,247239.29,17950,78240.28
2022,4,HUNGARY,72078.12,4473,22809.53
2022,4,IRELAND,233048.87,11511,73749.64
2022,4,ITALY,914800.29,62795,289493.76
2022,4,LATVIA,29205.17,2351,9242.14
2022,4,LITHUANIA,32404.55,2468,10254.6
2022,4,LUXEMBOURG,155406.37,2974,49179.23
2022,4,MALTA,34941.23,2314,11057.35
2022,4,NETHERLANDS,739553.83,24482,234036.02
2022,4,POLAND,224160.32,15405,70936.81
2022,4,PORTUGAL,401342.33,19440,127007.07
2022,4,ROMANIA,119579.34,8513,37841.56
2022,4,SLOVAKIA,9009.0,1008,2850.95
2022,4,SLOVENIA,6675.73,853,2112.57
2022,4,SPAIN,1280068.43,68284,405084.95
2022,4,SWEDEN,177028.61,15901,56021.71
2022,5,AUSTRIA,187732.08,12960,59408.89
2022,5,BELGIUM,423484.72,13213,134014.15
2022,5,BULGARIA,53968.15,3398,17078.53
2022,5,CROATIA,54960.04,5356,17392.42
2022,5,CYPRUS,84176.64,3653,26638.18
2022,5,DENMARK,201598.21,14671,63796.9
2022,5,ESTONIA,19106.02,2035,6046.21
2022,5,FINLAND,144164.38,8490,45621.64
2022,5,FRANCE,1566278.53,80160,495657.76
2022,5,GERMANY,2173755.29,87544,687897.24
2022,5,GREECE,440764.32,26864,139482.38
2022,5,HUNGARY,78625.88,4925,24881.61
2022,5,IRELAND,268555.43,12650,84985.89
2022,5,ITALY,1043925.15,70889,330356.06
2022,5,LATVIA,32550.52,2649,10300.8
2022,5,LITHUANIA,36559.89,2728,11569.58
2022,5,LUXEMBOURG,161966.71,3368,51255.29
2022,5,MALTA,35857.62,2398,11347.35
2022,5,NETHERLANDS,815569.89,27646,258091.74
2022,5,POLAND,256162.62,18441,81064.12
2022,5,PORTUGAL,430260.58,20970,136158.41
2022,5,ROMANIA,121795.4,8938,38542.85
2022,5,SLOVAKIA,11661.7,1267,3690.41
2022,5,SLOVENIA,7065.45,1043,2235.9
2022,5,SPAIN,1416573.66,77078,448282.8
2022,5,SWEDEN,190469.01,18174,60275.0
2022,6,AUSTRIA,195813.96,13676,61966.44
2022,6,BELGIUM,420862.82,13019,133184.44
2022,6,BULGARIA,67716.27,4190,21429.2
2022,6,CROATIA,75448.73,6950,23876.18
2022,6,CYPRUS,87614.97,3776,27726.25
2022,6,DENMARK,211796.7,15106,67024.27
2022,6,ESTONIA,17948.03,1885,5679.76
2022,6,FINLAND,143873.95,8050,45529.73
2022,6,FRANCE,1611057.18,82467,509828.22
2022,6,GERMANY,2231956.87,87574,706315.46
2022,6,GREECE,594419.22,35804,188107.35
2022,6,HUNGARY,81049.0,5284,25648.42
2022,6,IRELAND,270951.22,12721,85744.06
2022,6,ITALY,1135449.49,75957,359319.46
2022,6,LATVIA,32593.8,2639,10314.49
2022,6,LITHUANIA,35762.56,2687,11317.26
2022,6,LUXEMBOURG,159544.21,3407,50488.67
2022,6,MALTA,37184.93,2524,11767.38
2022,6,NETHERLANDS,809547.74,27281,256185.99
2022,6,POLAND,287627.22,19872,91021.27
2022,6,PORTUGAL,449976.67,21753,142397.68
2022,6,ROMANIA,125177.8,9354,39613.23
2022,6,SLOVAKIA,16570.88,1587,5243.95
2022,6,SLOVENIA,7950.76,1158,2516.06
2022,6,SPAIN,1469733.56,80047,465105.56
2022,6,SWEDEN,204560.15,18225,64734.23
2022,7,AUSTRIA,223286.08,14661,70660.15
2022,7,BELGIUM,463789.49,14496,146768.83
2022,7,BULGARIA,85793.51,5199,27149.84
2022,7,CROATIA,98059.21,8763,31031.39
2022,7,CYPRUS,96167.0,4079,30432.59
2022,7,DENMARK,218523.88,14529,69153.13
2022,7,ESTONIA,16897.51,1888,5347.31
2022,7,FINLAND,151638.42,7620,47986.84
2022,7,FRANCE,1809414.73,86960,572599.6
2022,7,GERMANY,2317421.86,86106,733361.35
2022,7,GREECE,720033.2,43297,227858.61
2022,7,HUNGARY,84709.87,5452,26806.92
2022,7,IRELAND,297254.25,13031,94067.8
2022,7,ITALY,1237915.2,82993,391745.32
2022,7,LATVIA,32374.8,2647,10245.19
2022,7,LITHUANIA,34634.9,2633,10960.41
2022,7,LUXEMBOURG,167065.25,3342,52868.75
2022,7,MALTA,41918.49,2772,13265.35
2022,7,NETHERLANDS,855825.59,27311,270830.88
2022,7,POLAND,310318.76,20448,98202.14
2022,7,PORTUGAL,485849.18,23678,153749.74
2022,7,ROMANIA,134083.06,9925,42431.35
2022,7,SLOVAKIA,20619.09,1815,6525.03
2022,7,SLOVENIA,9188.04,1132,2907.61
2022,7,SPAIN,1606806.32,86521,508483.01
2022,7,SWEDEN,198358.82,15898,62771.78
2022,8,AUSTRIA,220582.94,14449,69804.73
2022,8,BELGIUM,466200.35,14097,147531.76
2022,8,BULGARIA,85641.04,5184,27101.59
2022,8,CROATIA,97737.98,8784,30929.74
2022,8,CYPRUS,99351.4,4209,31440.32
2022,8,DENMARK,228751.3,15180,72389.65
2022,8,ESTONIA,16950.71,1896,5364.15
2022,8,FINLAND,148779.58,7854,47082.15
2022,8,FRANCE,1804205.85,81212,570951.22
2022,8,GERMANY,2355466.7,87743,745400.85
2022,8,GREECE,719453.51,43057,227675.16
2022,8,HUNGARY,86754.57,5295,27453.98
2022,8,IRELAND,292038.77,12847,92417.33
2022,8,ITALY,1231337.44,80663,389663.75
2022,8,LATVIA,32490.91,2632,10281.93
2022,8,LITHUANIA,34373.98,2696,10877.84
2022,8,LUXEMBOURG,159185.23,3168,50375.07
2022,8,MALTA,41231.44,2634,13047.93
2022,8,NETHERLANDS,855917.31,27833,270859.91
2022,8,POLAND,314463.48,20692,99513.76
2022,8,PORTUGAL,491014.96,23675,155384.48
2022,8,ROMANIA,136350.99,9994,43149.05
2022,8,SLOVAKIA,20718.97,1820,6556.64
2022,8,SLOVENIA,8659.53,1094,2740.36
2022,8,SPAIN,1598567.78,84209,505875.88
2022,8,SWEDEN,207718.27,17953,65733.63
2022,9,AUSTRIA,210119.61,14352,66493.55
2022,9,BELGIUM,427797.8,13532,135379.05
2022,9,BULGARIA,72110.72,4277,22819.85
2022,9,CROATIA,77103.52,7038,24399.85
2022,9,CYPRUS,91839.69,3907,29063.19
2022,9,DENMARK,214174.44,15039,67776.72
2022,9,ESTONIA,18159.63,1888,5746.72
2022,9,FINLAND,148963.34,7821,47140.3
2022,9,FRANCE,1605731.03,78754,508142.73
2022,9,GERMANY,2255848.89,86782,713876.23
2022,9,GREECE,601404.3,35801,190317.82
2022,9,HUNGARY,78799.45,5241,24936.54
2022,9,IRELAND,281449.47,12483,89066.29
2022,9,ITALY,1182122.76,77079,374089.48
2022,9,LATVIA,32626.44,2610,10324.82
2022,9,LITHUANIA,34099.34,2601,10790.93
2022,9,LUXEMBOURG,155076.43,3298,49074.82
2022,9,MALTA,38731.75,2536,12256.88
2022,9,NETHERLANDS,823072.58,26882,260466.01
2022,9,POLAND,293244.79,20303,92798.99
2022,9,PORTUGAL,462209.01,22198,146268.67
2022,9,ROMANIA,116746.46,8859,36945.08
2022,9,SLOVAKIA,16163.82,1527,5115.13
2022,9,SLOVENIA,8518.6,1109,2695.76
2022,9,SPAIN,1481432.32,78630,468807.7
2022,9,SWEDEN,202571.92,18702,64105.04
2022,10,AUSTRIA,202552.21,13586,64098.8
2022,10,BELGIUM,429182.74,12920,135817.32
2022,10,BULGARIA,57271.12,3282,18123.77
2022,10,CROATIA,54883.19,5292,17368.1
2022,10,CYPRUS,91345.24,3966,28906.72
2022,10,DENMARK,217974.06,14829,68979.13
2022,10,ESTONIA,18692.64,1931,5915.39
2022,10,FINLAND,157167.0,7837,49736.39
2022,10,FRANCE,1628915.44,77367,515479.57
2022,10,GERMANY,2306295.3,86443,729840.28
2022,10,GREECE,437892.19,26554,138573.48
2022,10,HUNGARY,77283.05,4918,24456.66
2022,10,IRELAND,268610.25,12308,85003.24
2022,10,ITALY,1097312.2,69619,347250.7
2022,10,LATVIA,33066.17,2603,10463.98
2022,10,LITHUANIA,35210.62,2548,11142.6
2022,10,LUXEMBOURG,163210.36,3201,51648.85
2022,10,MALTA,37057.66,2464,11727.11
2022,10,NETHERLANDS,827319.53,26221,261809.98
2022,10,POLAND,280769.45,18842,88851.09
2022,10,PORTUGAL,454070.29,21349,143693.13
2022,10,ROMANIA,110513.89,8383,34972.75
2022,10,SLOVAKIA,10177.5,1199,3220.73
2022,10,SLOVENIA,6841.45,1027,2165.01
2022,10,SPAIN,1450504.92,76401,459020.54
2022,10,SWEDEN,197113.38,18006,62377.65
2022,11,AUSTRIA,165542.9,11069,52386.99
2022,11,BELGIUM,393261.51,11015,124449.84
2022,11,BULGARIA,39701.58,2695,12563.79
2022,11,CROATIA,19682.61,2583,6228.67
2022,11,CYPRUS,51936.81,2529,16435.7
2022,11,DENMARK,172954.69,12485,54732.5
2022,11,ESTONIA,13950.28,1525,4414.65
2022,11,FINLAND,149883.36,7419,47431.44
2022,11,FRANCE,1425186.0,62565,451008.23
2022,11,GERMANY,1938143.11,70915,613336.43
2022,11,GREECE,140384.31,12961,44425.42
2022,11,HUNGARY,71644.73,4264,22672.38
2022,11,IRELAND,212013.38,10506,67092.84
2022,11,ITALY,809661.54,52158,256222.01
2022,11,LATVIA,27299.61,2215,8639.12
2022,11,LITHUANIA,26280.88,2017,8316.73
2022,11,LUXEMBOURG,157707.89,2741,49907.56
2022,11,MALTA,27987.89,1923,8856.93
2022,11,NETHERLANDS,716391.93,21157,226706.31
2022,11,POLAND,220868.78,14839,69895.18
2022,11,PORTUGAL,350714.31,16382,110985.54
2022,11,ROMANIA,95786.18,7553,30312.08
2022,11,SLOVAKIA,7381.9,890,2336.04
2022,11,SLOVENIA,5201.0,834,1645.89
2022,11,SPAIN,1092038.99,54557,345581.96
2022,11,SWEDEN,170953.49,16471,54099.2
2022,12,AUSTRIA,178166.17,11438,56381.7
2022,12,BELGIUM,394912.04,10941,124972.17
2022,12,BULGARIA,43850.76,2737,13876.82
2022,12,CROATIA,18464.03,2404,5843.05
2022,12,CYPRUS,45543.65,2330,14412.55
2022,12,DENMARK,171440.79,11092,54253.42
2022,12,ESTONIA,13348.34,1395,4224.16
2022,12,FINLAND,186378.05,8716,58980.4
2022,12,FRANCE,1548338.18,63784,489980.44
2022,12,GERMANY,1916872.67,62720,606605.28
2022,12,GREECE,130525.58,12599,41305.56
2022,12,HUNGARY,72447.54,4312,22926.44
2022,12,IRELAND,213713.65,10351,67630.9
2022,12,ITALY,854267.71,53719,270337.88
2022,12,LATVIA,28764.85,2306,9102.8
2022,12,LITHUANIA,25217.99,1919,7980.38
2022,12,LUXEMBOURG,153342.97,2725,48526.26
2022,12,MALTA,27945.43,1904,8843.49
2022,12,NETHERLANDS,724998.48,20281,229429.9
2022,12,POLAND,236068.26,14898,74705.14
2022,12,PORTUGAL,363785.27,16923,115121.92
2022,12,ROMANIA,102548.39,7530,32452.02
2022,12,SLOVAKIA,7260.3,764,2297.56
2022,12,SLOVENIA,5218.33,766,1651.37
2022,12,SPAIN,1124261.42,54192,355778.93
2022,12,SWEDEN,175298.48,15117,55474.2
2023,1,AUSTRIA,178321.12,11355,56430.73
2023,1,BELGIUM,366972.23,10419,116130.45
2023,1,BULGARIA,46070.07,2786,14579.14
2023,1,CROATIA,16108.95,2332,5097.77
2023,1,CYPRUS,43107.74,2153,13641.69
2023,1,DENMARK,169975.49,11293,53789.71
2023,1,ESTONIA,13156.98,1435,4163.6
2023,1,FINLAND,175245.62,8143,55457.47
2023,1,FRANCE,1453244.15,60291,459887.39
2023,1,GERMANY,1861083.15,61229,588950.36
2023,1,GREECE,120729.8,11994,38205.63
2023,1,HUNGARY,67845.9,3981,21470.22
2023,1,IRELAND,204806.45,10301,64812.17
2023,1,ITALY,818818.25,51640,259119.7
2023,1,LATVIA,27629.46,2176,8743.5
2023,1,LITHUANIA,25930.56,1952,8205.87
2023,1,LUXEMBOURG,127278.8,2421,40278.1
2023,1,MALTA,27694.49,1737,8764.08
2023,1,NETHERLANDS,718001.87,20635,227215.78
2023,1,POLAND,231581.49,14698,73285.28
2023,1,PORTUGAL,358801.97,16560,113544.93
2023,1,ROMANIA,103308.13,7477,32692.45
2023,1,SLOVAKIA,6894.68,753,2181.86
2023,1,SLOVENIA,5099.97,754,1613.92
2023,1,SPAIN,1064361.5,52345,336823.26
2023,1,SWEDEN,169259.17,15079,53563.03
2023,2,AUSTRIA,163179.92,10985,51639.21
2023,2,BELGIUM,353570.18,10091,111889.3
2023,2,BULGARIA,39638.83,2519,12543.93
2023,2,CROATIA,14569.76,2166,4610.68
2023,2,CYPRUS,42524.46,2121,13457.11
2023,2,DENMARK,156888.35,11031,49648.21
2023,2,ESTONIA,12265.14,1342,3881.37
2023,2,FINLAND,160508.44,7583,50793.81
2023,2,FRANCE,1357747.3,59672,429666.87
2023,2,GERMANY,1714023.77,60513,542412.59
2023,2,GREECE,107936.75,11002,34157.2
2023,2,HUNGARY,60965.29,3707,19292.81
2023,2,IRELAND,182118.93,9321,57632.57
2023,2,ITALY,753543.45,48556,238463.12
2023,2,LATVIA,24252.14,1911,7674.73
2023,2,LITHUANIA,24029.0,1860,7604.11
2023,2,LUXEMBOURG,133687.59,2437,42306.2
2023,2,MALTA,25298.79,1728,8005.95
2023,2,NETHERLANDS,666509.22,20074,210920.64
2023,2,POLAND,211488.49,13928,66926.74
2023,2,PORTUGAL,330785.23,15678,104678.87
2023,2,ROMANIA,90395.66,6877,28606.22
2023,2,SLOVAKIA,6959.84,830,2202.48
2023,2,SLOVENIA,5013.54,776,1586.56
2023,2,SPAIN,994919.04,50651,314847.8
2023,2,SWEDEN,158374.18,14852,50118.41
2023,3,AUSTRIA,194489.49,12786,61547.31
2023,3,BELGIUM,401812.89,11694,127155.98
2023,3,BULGARIA,46195.49,2989,14618.83
2023,3,CROATIA,20969.5,2850,6635.92
2023,3,CYPRUS,55679.85,2634,17620.2
2023,3,DENMARK,188802.36,13364,59747.58
2023,3,ESTONIA,15355.4,1641,4859.3
2023,3,FINLAND,175721.08,8551,55607.94
2023,3,FRANCE,1493871.56,64359,472744.17
2023,3,GERMANY,2002771.57,71593,633788.47
2023,3,GREECE,139700.79,13401,44209.11
2023,3,HUNGARY,72676.1,4478,22998.76
2023,3,IRELAND,234171.52,11354,74104.91
2023,3,ITALY,909986.88,57048,287970.53
2023,3,LATVIA,29304.16,2321,9273.47
2023,3,LITHUANIA,27927.21,2159,8837.72
2023,3,LUXEMBOURG,152097.48,2874,48132.11
2023,3,MALTA,31918.7,2160,10100.85
2023,3,NETHERLANDS,766701.25,23466,242626.98
2023,3,POLAND,261849.17,16427,82863.66
2023,3,PORTUGAL,390776.41,18459,123663.42
2023,3,ROMANIA,104714.25,7885,33137.42
2023,3,SLOVAKIA,8705.37,1075,2754.86
2023,3,SLOVENIA,6417.72,938,2030.92
2023,3,SPAIN,1204218.35,61176,381081.76
2023,3,SWEDEN,184494.23,17603,58384.25
2023,4,AUSTRIA,209848.07,12967,66407.62
2023,4,BELGIUM,413200.3,12474,130759.59
2023,4,BULGARIA,50053.62,3119,15839.75
2023,4,CROATIA,39684.53,4259,12558.4
2023,4,CYPRUS,87704.29,3817,27754.52
2023,4,DENMARK,210530.45,13847,66623.56
2023,4,ESTONIA,14733.78,1568,4662.59
2023,4,FINLAND,162704.48,7584,51488.76
2023,4,FRANCE,1599481.9,72417,506165.16
2023,4,GERMANY,2191624.01,79944,693551.9
2023,4,GREECE,270144.03,19447,85488.62
2023,4,HUNGARY,78525.93,4778,24849.98
2023,4,IRELAND,264044.04,12602,83558.24
2023,4,ITALY,1095322.92,66600,346621.18
2023,4,LATVIA,32304.37,2523,10222.9
2023,4,LITHUANIA,32464.96,2363,10273.72
2023,4,LUXEMBOURG,142349.85,3024,45047.42
2023,4,MALTA,41642.69,2735,13178.07
2023,4,NETHERLANDS,823635.13,25609,260644.03
2023,4,POLAND,307855.81,18056,97422.72
2023,4,PORTUGAL,447444.37,21127,141596.32
2023,4,ROMANIA,116283.39,8455,36798.54
2023,4,SLOVAKIA,9863.99,1034,3121.52
2023,4,SLOVENIA,7166.19,928,2267.78
2023,4,SPAIN,1405576.63,73370,444802.73
2023,4,SWEDEN,189068.27,16748,59831.73
2023,5,AUSTRIA,227422.1,14469,71969.02
2023,5,BELGIUM,428360.59,13670,135557.15
2023,5,BULGARIA,55508.83,3597,17566.08
2023,5,CROATIA,59551.25,5779,18845.33
2023,5,CYPRUS,96404.06,4168,30507.61
2023,5,DENMARK,226857.69,15496,71790.41
2023,5,ESTONIA,17480.34,1896,5531.75
2023,5,FINLAND,175720.22,8540,55607.66
2023,5,FRANCE,1739476.88,81380,550467.37
2023,5,GERMANY,2326734.01,87848,736308.23
2023,5,GREECE,469420.61,28792,148550.83
2023,5,HUNGARY,86317.16,5215,27315.56
2023,5,IRELAND,299305.82,13898,94717.03
2023,5,ITALY,1215562.54,73990,384671.69
2023,5,LATVIA,37269.64,2888,11794.19
2023,5,LITHUANIA,36659.09,2707,11600.98
2023,5,LUXEMBOURG,144013.99,3227,45574.05
2023,5,MALTA,44658.46,2925,14132.42
2023,5,NETHERLANDS,875201.19,27684,276962.4
2023,5,POLAND,303996.2,20025,96201.33
2023,5,PORTUGAL,473365.25,22541,149799.13
2023,5,ROMANIA,119088.77,9106,37686.32
2023,5,SLOVAKIA,10711.3,1243,3389.65
2023,5,SLOVENIA,8303.38,1107,2627.65
2023,5,SPAIN,1541674.03,80321,487871.53
2023,5,SWEDEN,206780.19,18861,65436.77
2023,6,AUSTRIA,237222.95,14838,75070.55
2023,6,BELGIUM,422579.97,13686,133727.84
2023,6,BULGARIA,76068.17,4880,24072.21
2023,6,CROATIA,82456.57,7475,26093.85
2023,6,CYPRUS,101382.91,4454,32083.2
2023,6,DENMARK,234770.05,15834,74294.32
2023,6,ESTONIA,17160.05,1800,5430.4
2023,6,FINLAND,172560.07,8501,54607.62
2023,6,FRANCE,1815086.72,84771,574394.53
2023,6,GERMANY,2390267.99,90375,756413.92
2023,6,GREECE,625137.95,38314,197828.47
2023,6,HUNGARY,94067.69,5530,29768.26
2023,6,IRELAND,307906.11,13901,97438.64
2023,6,ITALY,1310844.87,79691,414824.33
2023,6,LATVIA,38006.95,2932,12027.52
2023,6,LITHUANIA,35785.16,2724,11324.42
2023,6,LUXEMBOURG,142961.94,3358,45241.12
2023,6,MALTA,43588.77,2987,13793.91
2023,6,NETHERLANDS,860209.31,27569,272218.14
2023,6,POLAND,339979.11,21590,107588.33
2023,6,PORTUGAL,493430.99,23520,156149.05
2023,6,ROMANIA,127178.07,9690,40246.22
2023,6,SLOVAKIA,18642.5,1725,5899.52
2023,6,SLOVENIA,8691.48,1137,2750.47
2023,6,SPAIN,1594579.4,82650,504613.73
2023,6,SWEDEN,214653.42,18590,67928.3
2023,7,AUSTRIA,252967.57,15339,80053.03
2023,7,BELGIUM,454438.86,14456,143809.77
2023,7,BULGARIA,91386.49,5673,28919.77
2023,7,CROATIA,107127.34,9545,33901.06
2023,7,CYPRUS,111521.9,4955,35291.74
2023,7,DENMARK,257834.6,15272,81593.23
2023,7,ESTONIA,16466.51,1760,5210.92
2023,7,FINLAND,175403.69,7702,55507.5
2023,7,FRANCE,2001290.69,88382,633319.84
2023,7,GERMANY,2516007.39,91072,796204.87
2023,7,GREECE,736662.65,45399,233121.09
2023,7,HUNGARY,100064.59,5812,31666.01
2023,7,IRELAND,323238.51,14427,102290.67
2023,7,ITALY,1425670.14,86772,451161.44
2023,7,LATVIA,39255.63,2965,12422.67
2023,7,LITHUANIA,39143.3,2725,12387.12
2023,7,LUXEMBOURG,148780.1,3308,47082.31
2023,7,MALTA,46855.48,3198,14827.68
2023,7,NETHERLANDS,908256.98,28385,287423.1
2023,7,POLAND,380564.03,22437,120431.65
2023,7,PORTUGAL,541288.41,25436,171293.8
2023,7,ROMANIA,134142.95,9977,42450.3
2023,7,SLOVAKIA,22953.28,1909,7263.7
2023,7,SLOVENIA,9703.49,1222,3070.73
2023,7,SPAIN,1770941.98,91092,560424.68
2023,7,SWEDEN,216690.18,16667,68572.84
2023,8,AUSTRIA,250278.99,14996,79202.21
2023,8,BELGIUM,459001.65,14040,145253.69
2023,8,BULGARIA,89001.38,5635,28164.99
2023,8,CROATIA,103840.5,9268,32860.92
2023,8,CYPRUS,110720.7,5029,35038.2
2023,8,DENMARK,243990.35,15696,77212.14
2023,8,ESTONIA,16728.46,1878,5293.82
2023,8,FINLAND,172519.45,8208,54594.76
2023,8,FRANCE,1996583.48,83146,631830.22
2023,8,GERMANY,2517992.11,90468,796832.95
2023,8,GREECE,731000.4,44779,231329.24
2023,8,HUNGARY,97198.11,5517,30758.9
2023,8,IRELAND,327212.29,14413,103548.19
2023,8,ITALY,1427865.17,84347,451856.07
2023,8,LATVIA,39115.39,3015,12378.29
2023,8,LITHUANIA,37299.66,2705,11803.69
2023,8,LUXEMBOURG,143924.2,3144,45545.63
2023,8,MALTA,47166.04,3118,14925.96
2023,8,NETHERLANDS,908894.71,28832,287624.91
2023,8,POLAND,366182.82,22260,115880.64
2023,8,PORTUGAL,545810.22,25609,172724.75
2023,8,ROMANIA,134847.95,10071,42673.4
2023,8,SLOVAKIA,23460.3,1942,7424.14
2023,8,SLOVENIA,9877.66,1211,3125.84
2023,8,SPAIN,1774313.56,88775,561491.63
2023,8,SWEDEN,219018.95,17966,69309.8
2023,9,AUSTRIA,237923.69,14823,75292.31
2023,9,BELGIUM,437492.91,13667,138447.12
2023,9,BULGARIA,74220.66,4785,23487.55
2023,9,CROATIA,83118.76,7510,26303.4
2023,9,CYPRUS,105176.33,4679,33283.65
2023,9,DENMARK,238230.78,15881,75389.49
2023,9,ESTONIA,17481.37,1796,5532.08
2023,9,FINLAND,167097.76,8189,52879.04
2023,9,FRANCE,1835203.49,83684,580760.6
2023,9,GERMANY,2465216.67,91734,780131.86
2023,9,GREECE,633293.74,38511,200409.41
2023,9,HUNGARY,95962.85,5449,30367.99
2023,9,IRELAND,311973.07,13953,98725.65
2023,9,ITALY,1350935.62,79772,427511.27
2023,9,LATVIA,36976.29,2849,11701.36
2023,9,LITHUANIA,37627.82,2744,11907.54
2023,9,LUXEMBOURG,144486.91,3310,45723.71
2023,9,MALTA,44343.98,2990,14032.91
2023,9,NETHERLANDS,872787.04,28172,276198.43
2023,9,POLAND,352356.68,22363,111505.28
2023,9,PORTUGAL,518554.41,24260,164099.5
2023,9,ROMANIA,128910.33,9767,40794.41
2023,9,SLOVAKIA,18734.36,1730,5928.59
2023,9,SLOVENIA,9131.22,1184,2889.63
2023,9,SPAIN,1671119.04,84212,528835.14
2023,9,SWEDEN,209304.5,18759,66235.6
2023,10,AUSTRIA,229255.23,14111,72549.12
2023,10,BELGIUM,433526.24,13512,137191.85
2023,10,BULGARIA,56848.42,3521,17990.01
2023,10,CROATIA,54727.35,5369,17318.78
2023,10,CYPRUS,114063.04,4768,36095.9
2023,10,DENMARK,244016.31,16016,77220.35
2023,10,ESTONIA,18032.38,1773,5706.45
2023,10,FINLAND,175712.16,8138,55605.11
2023,10,FRANCE,1823644.19,80618,577102.59
2023,10,GERMANY,2542812.44,92013,804687.48
2023,10,GREECE,472990.68,28970,149680.6
2023,10,HUNGARY,97560.83,5396,30873.68
2023,10,IRELAND,300897.72,13780,95220.8
2023,10,ITALY,1297352.16,75982,410554.48
2023,10,LATVIA,38492.7,2846,12181.23
2023,10,LITHUANIA,38669.82,2728,12237.28
2023,10,LUXEMBOURG,159391.68,3339,50440.4
2023,10,MALTA,45519.05,3113,14404.76
2023,10,NETHERLANDS,890947.26,27777,281945.33
2023,10,POLAND,313917.4,20967,99340.95
2023,10,PORTUGAL,504266.14,23089,159577.89
